Name of restaurant,City,Countty Code,Day of Week,Start Time Hour,Start Time Minute,End Time Hour,End Time Minute
Aromas Regent,Brisbane,Brisbane,3,07,00,18,00
Aromas Regent,Brisbane,Brisbane,4,07,00,20,30
Aromas Regent,Brisbane,Brisbane,5,09,00,18,00
Aromas Regent,Brisbane,Brisbane,6,10,00,16,00
Art of The Table,Seattle,Seattle,2,17,30,21,00
Art of The Table,Seattle,Seattle,3,17,30,21,00
Art of The Table,Seattle,Seattle,4,17,30,21,00
Art of The Table,Seattle,Seattle,5,17,30,21,00
Art of The Table,Seattle,Seattle,6,17,30,20,30
Art Starter Coffee,Perth,Perth,0,07,00,15,00
Art Starter Coffee,Perth,Perth,1,07,00,17,00
Art Starter Coffee,Perth,Perth,2,07,00,17,00
Art Starter Coffee,Perth,Perth,3,07,00,17,00
Art Starter Coffee,Perth,Perth,4,07,00,17,00
Art Starter Coffee,Perth,Perth,5,07,00,17,00
Art Starter Coffee,Perth,Perth,6,07,00,16,00
Arthouse Dine,Perth,Perth,0,10,00,18,00
Arthouse Dine,Perth,Perth,1,10,00,18,00
Arthouse Dine,Perth,Perth,2,10,00,18,00
Arthouse Dine,Perth,Perth,3,10,00,18,00
Arthouse Dine,Perth,Perth,4,10,00,23,00
Arthouse Dine,Perth,Perth,5,10,00,23,00
Arthouse Dine,Perth,Perth,6,10,00,18,00
Arthur Ave,Houston,Houston,0,15,00,22,00
Arthur Ave,Houston,Houston,1,15,00,22,00
Arthur Ave,Houston,Houston,2,15,00,22,00
Arthur Ave,Houston,Houston,3,15,00,22,00
Arthur Ave,Houston,Houston,4,15,00,23,00
Arthur Ave,Houston,Houston,5,15,00,23,00
Arthur Ave,Houston,Houston,6,15,00,21,00
As Is NYC,New York,New York,0,15,00,01,00
As Is NYC,New York,New York,1,15,00,01,00
As Is NYC,New York,New York,2,15,00,01,00
As Is NYC,New York,New York,3,15,00,02,00
As Is NYC,New York,New York,4,15,00,02,00
As Is NYC,New York,New York,5,12,00,02,00
As Is NYC,New York,New York,6,12,00,01,00
As You Like It,Canberra,Canberra,0,08,00,18,00
As You Like It,Canberra,Canberra,1,08,00,18,00
As You Like It,Canberra,Canberra,2,08,00,18,00
As You Like It,Canberra,Canberra,3,08,00,18,00
As You Like It,Canberra,Canberra,4,08,00,18,00
Asadero Toro,Phoenix,Phoenix,0,10,00,23,00
Asadero Toro,Phoenix,Phoenix,1,10,00,23,00
Asadero Toro,Phoenix,Phoenix,2,10,00,23,00
Asadero Toro,Phoenix,Phoenix,3,10,00,23,00
Asadero Toro,Phoenix,Phoenix,4,10,00,00,00
Asadero Toro,Phoenix,Phoenix,5,10,00,00,00
Asadero Toro,Phoenix,Phoenix,6,10,00,00,00
Asahi Sushi,Houston,Houston,1,11,00,21,30
Asahi Sushi,Houston,Houston,2,11,00,21,30
Asahi Sushi,Houston,Houston,3,11,00,21,30
Asahi Sushi,Houston,Houston,4,11,00,22,00
Asahi Sushi,Houston,Houston,5,11,00,22,00
Asahi Sushi,Houston,Houston,6,12,00,21,30
Asakusa,London,London,0,18,00,23,30
Asakusa,London,London,1,18,00,23,30
Asakusa,London,London,2,18,00,23,30
Asakusa,London,London,3,18,00,23,30
Asakusa,London,London,4,18,00,23,30
Asakusa,London,London,5,18,00,23,00
Asana by Pete Evans Cafe,Brisbane,Brisbane,0,06,30,18,00
Asana by Pete Evans Cafe,Brisbane,Brisbane,1,06,30,18,00
Asana by Pete Evans Cafe,Brisbane,Brisbane,2,06,30,18,00
Asana by Pete Evans Cafe,Brisbane,Brisbane,3,06,30,18,00
Asana by Pete Evans Cafe,Brisbane,Brisbane,4,06,30,18,00
Asana by Pete Evans Cafe,Brisbane,Brisbane,5,06,30,18,00
Asana by Pete Evans Cafe,Brisbane,Brisbane,6,06,30,18,00
Asbury Provisions,Denver,Denver,0,16,00,00,00
Asbury Provisions,Denver,Denver,1,16,00,00,00
Asbury Provisions,Denver,Denver,2,16,00,00,00
Asbury Provisions,Denver,Denver,3,16,00,00,00
Asbury Provisions,Denver,Denver,4,16,00,02,00
Asbury Provisions,Denver,Denver,5,11,00,02,00
Asbury Provisions,Denver,Denver,6,11,00,00,00
Ashley Mac's,Birmingham,Birmingham,0,10,30,20,00
Ashley Mac's,Birmingham,Birmingham,1,10,30,20,00
Ashley Mac's,Birmingham,Birmingham,2,10,30,20,00
Ashley Mac's,Birmingham,Birmingham,3,10,30,20,00
Ashley Mac's,Birmingham,Birmingham,4,10,30,20,00
Ashley Mac's,Birmingham,Birmingham,5,10,30,20,00
Ashley Mac's,Birmingham,Birmingham,0,10,30,20,00
Ashley Mac's,Birmingham,Birmingham,1,10,30,20,00
Ashley Mac's,Birmingham,Birmingham,2,10,30,20,00
Ashley Mac's,Birmingham,Birmingham,3,10,30,20,00
Ashley Mac's,Birmingham,Birmingham,4,10,30,20,00
Ashley Mac's,Birmingham,Birmingham,5,10,30,20,00
Ashoka,Glasgow,Glasgow,0,12,00,00,00
Ashoka,Glasgow,Glasgow,1,12,00,00,00
Ashoka,Glasgow,Glasgow,2,12,00,00,00
Ashoka,Glasgow,Glasgow,3,12,00,00,00
Ashoka,Glasgow,Glasgow,4,12,00,01,00
Ashoka,Glasgow,Glasgow,5,12,00,01,00
Ashoka,Glasgow,Glasgow,6,17,00,00,00
Ashur Restaurant,Boston,Boston,0,08,00,22,00
Ashur Restaurant,Boston,Boston,1,08,00,22,00
Ashur Restaurant,Boston,Boston,2,08,00,22,00
Ashur Restaurant,Boston,Boston,3,08,00,22,00
Ashur Restaurant,Boston,Boston,4,08,00,22,00
Ashur Restaurant,Boston,Boston,5,08,00,22,00
Ashur Restaurant,Boston,Boston,6,08,00,22,00
Asia Market Thai Lao Food,Houston,Houston,0,11,00,20,00
Asia Market Thai Lao Food,Houston,Houston,1,11,00,20,00
Asia Market Thai Lao Food,Houston,Houston,2,11,00,20,00
Asia Market Thai Lao Food,Houston,Houston,3,11,00,20,00
Asia Market Thai Lao Food,Houston,Houston,4,11,00,20,00
Asia Market Thai Lao Food,Houston,Houston,5,10,00,20,00
Asia Market Thai Lao Food,Houston,Houston,6,11,00,20,00
Asia Market Thai Restaurant,Houston,Houston,1,11,00,21,00
Asia Market Thai Restaurant,Houston,Houston,2,11,00,21,00
Asia Market Thai Restaurant,Houston,Houston,3,11,00,21,00
Asia Market Thai Restaurant,Houston,Houston,4,11,00,21,00
Asia Market Thai Restaurant,Houston,Houston,5,11,00,21,00
Asia Market Thai Restaurant,Houston,Houston,6,11,00,21,00
Asiago's Pizza,Detroit,Detroit,0,10,00,23,00
Asiago's Pizza,Detroit,Detroit,1,10,00,23,00
Asiago's Pizza,Detroit,Detroit,2,10,00,23,00
Asiago's Pizza,Detroit,Detroit,3,10,00,23,00
Asiago's Pizza,Detroit,Detroit,4,10,00,00,00
Asiago's Pizza,Detroit,Detroit,5,10,00,00,00
Asiago's Pizza,Detroit,Detroit,6,10,00,23,00
Asian BBQ & Noodles,Las Vegas,Las Vegas,0,10,00,21,00
Asian BBQ & Noodles,Las Vegas,Las Vegas,1,10,00,21,00
Asian BBQ & Noodles,Las Vegas,Las Vegas,2,10,00,21,00
Asian BBQ & Noodles,Las Vegas,Las Vegas,3,10,00,21,00
Asian BBQ & Noodles,Las Vegas,Las Vegas,5,10,00,21,00
Asian BBQ & Noodles,Las Vegas,Las Vegas,6,10,00,21,00
Asian Cajun,Chicago,Chicago,0,15,00,22,00
Asian Cajun,Chicago,Chicago,2,15,00,22,00
Asian Cajun,Chicago,Chicago,3,15,00,22,00
Asian Cajun,Chicago,Chicago,4,12,00,23,00
Asian Cajun,Chicago,Chicago,5,12,00,23,00
Asian Cajun,Chicago,Chicago,6,12,00,21,00
Asian Corned Beef,Detroit,Detroit,0,11,00,03,00
Asian Corned Beef,Detroit,Detroit,1,11,00,03,00
Asian Corned Beef,Detroit,Detroit,2,11,00,03,00
Asian Corned Beef,Detroit,Detroit,3,11,00,03,00
Asian Corned Beef,Detroit,Detroit,4,11,00,03,00
Asian Corned Beef,Detroit,Detroit,5,11,00,03,00
Asian Corned Beef,Detroit,Detroit,6,11,00,03,00
Asian Corned Beef,Detroit,Detroit,0,11,00,03,00
Asian Corned Beef,Detroit,Detroit,1,11,00,03,00
Asian Corned Beef,Detroit,Detroit,2,11,00,03,00
Asian Corned Beef,Detroit,Detroit,3,11,00,03,00
Asian Corned Beef,Detroit,Detroit,4,11,00,03,00
Asian Corned Beef,Detroit,Detroit,5,11,00,03,00
Asian Corned Beef,Detroit,Detroit,6,11,00,03,00
Asian Corner,Perth,Perth,0,07,00,19,00
Asian Corner,Perth,Perth,1,07,00,19,00
Asian Corner,Perth,Perth,2,07,00,19,00
Asian Corner,Perth,Perth,3,07,00,19,00
Asian Corner,Perth,Perth,4,07,00,19,00
Asian Corner,Perth,Perth,5,08,00,18,00
Asian Corner,Perth,Perth,6,10,00,17,00
Asian Fusion Kitchen,Las Vegas,Las Vegas,0,11,00,21,30
Asian Fusion Kitchen,Las Vegas,Las Vegas,1,11,00,21,30
Asian Fusion Kitchen,Las Vegas,Las Vegas,2,11,00,21,30
Asian Fusion Kitchen,Las Vegas,Las Vegas,3,11,00,21,30
Asian Fusion Kitchen,Las Vegas,Las Vegas,4,11,00,22,00
Asian Fusion Kitchen,Las Vegas,Las Vegas,5,11,00,22,00
Asian Fusion Kitchen,Las Vegas,Las Vegas,6,11,00,21,30
Asian Gourmet,Glasgow,Glasgow,0,16,30,02,00
Asian Gourmet,Glasgow,Glasgow,1,16,30,02,00
Asian Gourmet,Glasgow,Glasgow,2,16,30,02,00
Asian Gourmet,Glasgow,Glasgow,3,16,30,02,00
Asian Gourmet,Glasgow,Glasgow,4,16,30,02,00
Asian Gourmet,Glasgow,Glasgow,5,16,30,02,00
Asian Gourmet,Glasgow,Glasgow,6,16,30,02,00
Asian House Restaurant,Boston,Boston,0,11,00,23,00
Asian House Restaurant,Boston,Boston,1,11,00,23,00
Asian House Restaurant,Boston,Boston,2,11,00,23,00
Asian House Restaurant,Boston,Boston,3,11,00,23,00
Asian House Restaurant,Boston,Boston,4,11,00,23,00
Asian House Restaurant,Boston,Boston,5,11,00,23,00
Asian House Restaurant,Boston,Boston,6,11,00,23,00
Asian Live Seafood Market,San Jose,San Jose,0,08,00,19,00
Asian Live Seafood Market,San Jose,San Jose,1,08,00,19,00
Asian Live Seafood Market,San Jose,San Jose,2,08,00,19,00
Asian Live Seafood Market,San Jose,San Jose,3,08,00,19,00
Asian Live Seafood Market,San Jose,San Jose,4,08,00,19,00
Asian Live Seafood Market,San Jose,San Jose,5,08,00,19,00
Asian Live Seafood Market,San Jose,San Jose,6,08,00,19,00
Asian Noodle House,Phillip,Phillip,0,11,30,14,30
Asian Noodle House,Phillip,Phillip,0,17,30,22,00
Asian Noodle House,Phillip,Phillip,1,11,30,14,30
Asian Noodle House,Phillip,Phillip,1,17,30,22,00
Asian Noodle House,Phillip,Phillip,2,11,30,14,30
Asian Noodle House,Phillip,Phillip,2,17,30,22,00
Asian Noodle House,Phillip,Phillip,3,11,30,14,30
Asian Noodle House,Phillip,Phillip,3,17,30,22,00
Asian Noodle House,Phillip,Phillip,4,11,30,14,30
Asian Noodle House,Phillip,Phillip,4,17,30,22,00
Asian Noodle House,Phillip,Phillip,5,11,30,14,30
Asian Noodle House,Phillip,Phillip,5,17,30,22,00
Asian Rim,Birmingham,Birmingham,0,11,30,21,30
Asian Rim,Birmingham,Birmingham,1,11,30,21,30
Asian Rim,Birmingham,Birmingham,2,11,30,21,30
Asian Rim,Birmingham,Birmingham,3,11,30,21,30
Asian Rim,Birmingham,Birmingham,4,11,30,22,00
Asian Rim,Birmingham,Birmingham,5,11,30,22,00
Asian Rim,Birmingham,Birmingham,6,11,30,20,00
Asian Spicy Curry Pop-up,New York,New York,0,15,00,21,00
Asian Spicy Curry Pop-up,New York,New York,1,15,00,21,00
Asian Spicy Curry Pop-up,New York,New York,2,15,00,21,00
Asian Spicy Curry Pop-up,New York,New York,3,15,00,21,00
Asian Spicy Curry Pop-up,New York,New York,4,15,00,21,00
Asian Spicy Curry Pop-up,New York,New York,5,12,00,21,00
Asili,Canberra,Canberra,0,07,00,16,00
Asili,Canberra,Canberra,1,07,00,16,00
Asili,Canberra,Canberra,2,07,00,16,00
Asili,Canberra,Canberra,3,07,00,16,00
Asili,Canberra,Canberra,4,07,00,16,00
Asili,Canberra,Canberra,5,08,00,14,00
Assenheims 56,London,London,0,06,30,15,00
Assenheims 56,London,London,1,06,30,15,00
Assenheims 56,London,London,2,06,30,15,00
Assenheims 56,London,London,3,06,30,15,00
Assenheims 56,London,London,4,06,30,15,00
Ass¨¢mm,Sydney,Sydney,0,11,00,20,00
Ass¨¢mm,Sydney,Sydney,1,11,00,20,00
Ass¨¢mm,Sydney,Sydney,2,11,00,20,00
Ass¨¢mm,Sydney,Sydney,3,11,00,22,00
Ass¨¢mm,Sydney,Sydney,4,11,00,21,00
Ass¨¢mm,Sydney,Sydney,5,11,00,21,00
Ass¨¢mm,Sydney,Sydney,6,11,00,20,00
Asta,Boston,Boston,1,18,00,22,30
Asta,Boston,Boston,2,18,00,22,30
Asta,Boston,Boston,3,18,00,22,30
Asta,Boston,Boston,4,18,00,22,30
Asta,Boston,Boston,5,18,00,22,30
Atlantic Fish Company,Boston,Boston,0,11,30,23,00
Atlantic Fish Company,Boston,Boston,1,11,30,23,00
Atlantic Fish Company,Boston,Boston,2,11,30,23,00
Atlantic Fish Company,Boston,Boston,3,11,30,23,00
Atlantic Fish Company,Boston,Boston,4,11,30,23,30
Atlantic Fish Company,Boston,Boston,5,11,00,23,30
Atlantic Fish Company,Boston,Boston,6,11,00,23,00
Atrium Dumbo,Brooklyn,Brooklyn,0,11,30,14,30
Atrium Dumbo,Brooklyn,Brooklyn,0,17,30,22,00
Atrium Dumbo,Brooklyn,Brooklyn,1,11,30,14,30
Atrium Dumbo,Brooklyn,Brooklyn,1,17,30,22,00
Atrium Dumbo,Brooklyn,Brooklyn,2,11,30,14,30
Atrium Dumbo,Brooklyn,Brooklyn,2,17,30,22,00
Atrium Dumbo,Brooklyn,Brooklyn,3,11,30,14,30
Atrium Dumbo,Brooklyn,Brooklyn,3,17,30,22,00
Atrium Dumbo,Brooklyn,Brooklyn,4,11,30,14,30
Atrium Dumbo,Brooklyn,Brooklyn,4,17,30,23,00
Atrium Dumbo,Brooklyn,Brooklyn,5,11,00,15,00
Atrium Dumbo,Brooklyn,Brooklyn,5,17,30,23,00
Atrium Dumbo,Brooklyn,Brooklyn,6,11,00,15,00
Atrium Dumbo,Brooklyn,Brooklyn,6,17,30,22,00
Attendant,London,London,0,08,00,18,00
Attendant,London,London,1,08,00,18,00
Attendant,London,London,2,08,00,18,00
Attendant,London,London,3,08,00,18,00
Attendant,London,London,4,08,00,18,00
Attendant,London,London,5,10,00,17,00
Attendant,London,London,6,10,00,17,00
Atticus,Denver,Denver,0,17,00,22,30
Atticus,Denver,Denver,1,11,00,22,30
Atticus,Denver,Denver,2,11,00,22,30
Atticus,Denver,Denver,3,11,00,22,30
Atticus,Denver,Denver,4,11,00,23,00
Atticus,Denver,Denver,5,09,00,23,00
Atticus,Denver,Denver,6,09,00,21,00
Atticus Finch,Brisbane,Brisbane,0,06,30,14,00
Atticus Finch,Brisbane,Brisbane,1,06,30,14,00
Atticus Finch,Brisbane,Brisbane,2,06,30,14,00
Atticus Finch,Brisbane,Brisbane,3,06,30,14,00
Atticus Finch,Brisbane,Brisbane,4,06,30,20,00
Atticus Finch,Brisbane,Brisbane,5,07,00,20,00
Atticus Finch,Brisbane,Brisbane,6,06,30,14,00
Aubergine,Griffith,Griffith,0,18,00,23,30
Aubergine,Griffith,Griffith,1,18,00,23,30
Aubergine,Griffith,Griffith,2,18,00,23,30
Aubergine,Griffith,Griffith,3,18,00,23,30
Aubergine,Griffith,Griffith,4,18,00,23,30
Aubergine,Griffith,Griffith,5,18,00,23,30
Audubon Boston,Boston,Boston,0,11,30,01,00
Audubon Boston,Boston,Boston,1,11,30,01,00
Audubon Boston,Boston,Boston,2,11,30,01,00
Audubon Boston,Boston,Boston,3,11,30,02,00
Audubon Boston,Boston,Boston,4,11,30,02,00
Audubon Boston,Boston,Boston,5,11,30,02,00
Audubon Boston,Boston,Boston,6,11,00,01,00
Aunt Jake's,New York,New York,0,11,00,23,00
Aunt Jake's,New York,New York,1,11,00,23,00
Aunt Jake's,New York,New York,2,11,00,23,00
Aunt Jake's,New York,New York,3,11,00,23,00
Aunt Jake's,New York,New York,4,11,00,23,00
Aunt Jake's,New York,New York,5,11,00,23,00
Aunt Jake's,New York,New York,6,11,00,23,00
Authentic Bites Dumpling House,Perth,Perth,0,11,30,15,00
Authentic Bites Dumpling House,Perth,Perth,0,17,30,21,00
Authentic Bites Dumpling House,Perth,Perth,1,11,30,15,00
Authentic Bites Dumpling House,Perth,Perth,1,17,30,21,00
Authentic Bites Dumpling House,Perth,Perth,2,11,30,15,00
Authentic Bites Dumpling House,Perth,Perth,2,17,30,21,00
Authentic Bites Dumpling House,Perth,Perth,3,11,30,15,00
Authentic Bites Dumpling House,Perth,Perth,3,17,30,21,00
Authentic Bites Dumpling House,Perth,Perth,4,11,30,15,00
Authentic Bites Dumpling House,Perth,Perth,4,17,30,21,00
Authentic Bites Dumpling House,Perth,Perth,5,11,30,15,00
Authentic Bites Dumpling House,Perth,Perth,5,17,30,21,00
Authentic Bites Dumpling House,Perth,Perth,6,11,30,15,00
Authentic Bites Dumpling House,Perth,Perth,6,17,30,21,00
Authentic Greek Cuisine,Denver,Denver,1,11,00,21,00
Authentic Greek Cuisine,Denver,Denver,2,11,00,21,00
Authentic Greek Cuisine,Denver,Denver,3,11,00,22,00
Authentic Greek Cuisine,Denver,Denver,4,11,00,22,00
Authentic Greek Cuisine,Denver,Denver,5,09,30,22,00
Authentic Greek Cuisine,Denver,Denver,6,09,30,16,00
Avalon International Breads,Detroit,Detroit,0,06,00,18,00
Avalon International Breads,Detroit,Detroit,1,06,00,18,00
Avalon International Breads,Detroit,Detroit,2,06,00,18,00
Avalon International Breads,Detroit,Detroit,3,06,00,18,00
Avalon International Breads,Detroit,Detroit,4,06,00,18,00
Avalon International Breads,Detroit,Detroit,5,06,00,18,00
Avalon International Breads,Detroit,Detroit,6,08,00,16,00
Avana Sushi,Boston,Boston,0,11,00,22,00
Avana Sushi,Boston,Boston,1,11,00,22,00
Avana Sushi,Boston,Boston,2,11,00,22,00
Avana Sushi,Boston,Boston,3,11,00,22,00
Avana Sushi,Boston,Boston,4,11,00,22,00
Avana Sushi,Boston,Boston,5,11,00,22,00
Avana Sushi,Boston,Boston,6,11,00,22,00
Avant Garde,Glasgow,Glasgow,0,11,00,00,00
Avant Garde,Glasgow,Glasgow,1,11,00,00,00
Avant Garde,Glasgow,Glasgow,2,11,00,00,00
Avant Garde,Glasgow,Glasgow,3,11,00,00,00
Avant Garde,Glasgow,Glasgow,4,11,00,00,00
Avant Garde,Glasgow,Glasgow,5,11,00,00,00
Avant Garde,Glasgow,Glasgow,6,12,30,00,00
Avanti Food & Beverage,Denver,Denver,0,11,00,23,00
Avanti Food & Beverage,Denver,Denver,1,11,00,23,00
Avanti Food & Beverage,Denver,Denver,2,11,00,23,00
Avanti Food & Beverage,Denver,Denver,3,11,00,01,00
Avanti Food & Beverage,Denver,Denver,4,11,00,01,00
Avanti Food & Beverage,Denver,Denver,5,11,00,01,00
Avanti Food & Beverage,Denver,Denver,6,11,00,23,00
Avec,Chicago,Chicago,0,11,30,14,00
Avec,Chicago,Chicago,0,15,30,01,00
Avec,Chicago,Chicago,1,11,30,14,00
Avec,Chicago,Chicago,1,15,30,01,00
Avec,Chicago,Chicago,2,11,30,14,00
Avec,Chicago,Chicago,2,15,30,01,00
Avec,Chicago,Chicago,3,11,30,14,00
Avec,Chicago,Chicago,3,15,30,01,00
Avec,Chicago,Chicago,4,11,30,14,00
Avec,Chicago,Chicago,4,15,30,02,00
Avec,Chicago,Chicago,5,15,30,02,00
Avec,Chicago,Chicago,6,10,00,01,00
Avenue Coffee,Glasgow,Glasgow,0,08,30,19,00
Avenue Coffee,Glasgow,Glasgow,1,08,30,19,00
Avenue Coffee,Glasgow,Glasgow,2,08,30,19,00
Avenue Coffee,Glasgow,Glasgow,3,08,30,19,00
Avenue Coffee,Glasgow,Glasgow,4,08,30,19,00
Avenue Coffee,Glasgow,Glasgow,5,08,30,19,00
Avenue Coffee,Glasgow,Glasgow,6,08,30,19,00
Avenue Grill,Houston,Houston,0,05,30,15,00
Avenue Grill,Houston,Houston,1,05,30,15,00
Avenue Grill,Houston,Houston,2,05,30,15,00
Avenue Grill,Houston,Houston,3,05,30,15,00
Avenue Grill,Houston,Houston,4,05,30,15,00
Avenue Grill,Houston,Houston,5,05,30,15,00
Avenue Grill,Houston,Houston,6,05,30,15,00
Avenue One,Boston,Boston,0,06,30,00,00
Avenue One,Boston,Boston,1,06,30,00,00
Avenue One,Boston,Boston,2,06,30,00,00
Avenue One,Boston,Boston,3,06,30,00,00
Avenue One,Boston,Boston,4,06,30,01,00
Avenue One,Boston,Boston,5,06,30,01,00
Avenue One,Boston,Boston,6,06,30,00,00
Avenue Road Cafe,Sydney,Sydney,0,06,00,16,30
Avenue Road Cafe,Sydney,Sydney,1,06,00,16,30
Avenue Road Cafe,Sydney,Sydney,2,06,00,16,30
Avenue Road Cafe,Sydney,Sydney,3,06,00,16,30
Avenue Road Cafe,Sydney,Sydney,4,06,00,16,30
Avenue Road Cafe,Sydney,Sydney,5,06,00,16,30
Avenue Road Cafe,Sydney,Sydney,6,06,00,16,30
Avesta Persian Grill,Houston,Houston,0,11,00,22,00
Avesta Persian Grill,Houston,Houston,1,11,00,22,00
Avesta Persian Grill,Houston,Houston,2,11,00,22,00
Avesta Persian Grill,Houston,Houston,3,11,00,22,00
Avesta Persian Grill,Houston,Houston,4,11,00,23,00
Avesta Persian Grill,Houston,Houston,5,11,00,23,00
Avesta Persian Grill,Houston,Houston,6,11,30,22,00
AWOL Eatery,Brooklyn,Brooklyn,1,12,00,16,00
AWOL Eatery,Brooklyn,Brooklyn,1,17,00,22,00
AWOL Eatery,Brooklyn,Brooklyn,2,12,00,16,00
AWOL Eatery,Brooklyn,Brooklyn,2,17,00,22,00
AWOL Eatery,Brooklyn,Brooklyn,3,12,00,16,00
AWOL Eatery,Brooklyn,Brooklyn,3,17,00,22,00
AWOL Eatery,Brooklyn,Brooklyn,4,12,00,16,00
AWOL Eatery,Brooklyn,Brooklyn,4,17,00,23,00
AWOL Eatery,Brooklyn,Brooklyn,5,17,00,23,30
AWOL Eatery,Brooklyn,Brooklyn,6,17,00,22,00
Axil Coffee Roasters,Melbourne,Melbourne,0,07,00,16,00
Axil Coffee Roasters,Melbourne,Melbourne,1,07,00,16,00
Axil Coffee Roasters,Melbourne,Melbourne,2,07,00,16,00
Axil Coffee Roasters,Melbourne,Melbourne,3,07,00,16,00
Axil Coffee Roasters,Melbourne,Melbourne,4,07,00,16,00
Azalina's,San Francisco,San Francisco,0,11,00,21,00
Azalina's,San Francisco,San Francisco,1,11,00,21,00
Azalina's,San Francisco,San Francisco,2,11,00,21,00
Azalina's,San Francisco,San Francisco,3,11,00,21,00
Azalina's,San Francisco,San Francisco,4,11,00,21,00
Azalina's,San Francisco,San Francisco,5,11,00,21,00
Azucar Lounge,San Francisco,San Francisco,0,16,00,00,00
Azucar Lounge,San Francisco,San Francisco,1,16,00,00,00
Azucar Lounge,San Francisco,San Francisco,2,16,00,00,00
Azucar Lounge,San Francisco,San Francisco,3,16,00,00,00
Azucar Lounge,San Francisco,San Francisco,4,16,00,02,00
Azucar Lounge,San Francisco,San Francisco,5,16,00,02,00
Azucar Lounge,San Francisco,San Francisco,6,11,30,00,00
